Q27231029	Q36180
Q27231029	Q1234713
Q27231029	Q733786
Q2891791	Q49757
Q2891791	Q201788
Q2891791	Q36180
Q171677	Q4964182
Q171677	Q169470
Q171677	Q1234713
Q171677	Q14915627
Q171677	Q16031530
Q171677	Q155647
Q171677	Q15954519
Q171677	Q333634
Q171677	Q205375
Q171677	Q170790
Q171677	Q36180
Q330515	Q201788
Q330515	Q36180
Q12093928	Q36180
Q12093928	Q82955
Q12093928	Q201788
Q30333074	Q36180
Q10891032	Q36180
Q10891032	Q333634
Q17016698	Q36180
Q17016698	Q864380
Q88013803	Q36180
Q535060	Q14467526
Q535060	Q451286
Q535060	Q36180
Q38294	Q36180
Q38294	Q333634
Q38294	Q1234713
Q38294	Q1622272
Q38294	Q201788
Q38294	Q49757
Q38294	Q185351
Q317554	Q1234713
Q317554	Q4964182
Q317554	Q36180
Q250321	Q49757
Q250321	Q36180
Q250321	Q333634
Q7254427	Q36180
Q355903	Q4964182
Q355903	Q36180
Q355903	Q1234713
Q718552	Q82955
Q718552	Q36180
Q718552	Q49757
Q18671361	Q733786
Q18671361	Q36180
Q18671361	Q733786
Q7359222	Q11063
Q7359222	Q155647
Q7359222	Q36180
Q58821112	Q36180
Q88590070	Q733786
Q88590070	Q36180
Q107183	Q1234713
Q107183	Q1622272
Q107183	Q36180
Q107183	Q2374149
Q107183	Q1231865
Q107183	Q49757
Q2840364	Q4504549
Q2840364	Q1234713
Q2840364	Q36180
Q28761	Q36180
Q28761	Q333634
Q28761	Q4964182
Q117759	Q219477
Q117759	Q36180
Q163079	Q49757
Q163079	Q36180
Q1048	Q12859263
Q1048	Q11774156
Q1048	Q1097498
Q1048	Q99899510
Q1048	Q49757
Q1048	Q3409374
Q1048	Q97667506
Q1048	Q98103687
Q1048	Q82955
Q1048	Q1402561
Q1048	Q36180
Q1048	Q201788
Q24024000	Q1104153
Q24024000	Q1104153
Q24024000	Q36180
Q174929	Q36180
Q174929	Q1234713
Q174929	Q4964182
Q77418	Q551835
Q77418	Q49757
Q77418	Q36180
Q77418	Q193391
Q77418	Q39631
Q701046	Q36180
Q2471187	Q201788
Q2471187	Q121594
Q2471187	Q36180
Q2471187	Q333634
Q1435318	Q4504549
Q1435318	Q36180
Q689146	Q1234713
Q689146	Q36180
Q43939	Q4964182
Q43939	Q1234713
Q43939	Q1469535
Q43939	Q49476
Q43939	Q36180
Q3779833	Q36180
Q3779833	Q451286
Q3779833	Q15991187
Q3779833	Q25393460
Q105954063	Q1636680
Q105954063	Q36180
Q105954063	Q201788
Q105954063	Q3621491
Q7576343	Q36180
Q3413678	Q733786
Q3413678	Q49757
Q3413678	Q452189
Q3413678	Q36180
Q7921195	Q49757
Q7921195	Q36180
Q85512082	Q36180
Q193769	Q1231865
Q193769	Q361809
Q193769	Q49757
Q193769	Q40348
Q193769	Q37226
Q193769	Q36180
Q88019316	Q15991187
Q88019316	Q36180
Q1553784	Q36180
Q1553784	Q830337
Q1553784	Q250867
Q318254	Q201788
Q318254	Q2468727
Q318254	Q4964182
Q318254	Q333634
Q318254	Q36180
Q10882562	Q36180
Q10882562	Q1104153
Q10882562	Q1234713
Q10882562	Q42603
Q10882562	Q185351
Q512544	Q42603
Q512544	Q36180
Q512544	Q12027957
Q1541662	Q201788
Q1541662	Q36180
Q3624821	Q36180
Q88016864	Q733786
Q88016864	Q36180
Q1241376	Q185351
Q1241376	Q36180
Q1241376	Q49757
Q1241376	Q97667506
Q89121619	Q36180
Q65557138	Q36180
Q6119980	Q36180
Q6119980	Q6673651
Q6119980	Q49757
Q6119980	Q13570226
Q6119980	Q13418253
Q297783	Q36180
Q297783	Q49757
Q297783	Q97667506
Q297783	Q98103687
Q518973	Q250867
Q518973	Q49476
Q518973	Q36180
Q88120856	Q98833890
Q88120856	Q36180
Q469199	Q36180
Q469199	Q1234713
Q469199	Q250867
Q469199	Q19829990
Q469199	Q4964182
Q311287	Q49757
Q311287	Q214917
Q311287	Q36180
Q471723	Q17167049
Q471723	Q49757
Q471723	Q36180
Q471723	Q1622272
Q2696078	Q201788
Q2696078	Q42603
Q2696078	Q831474
Q2696078	Q36180
Q170512	Q36180
Q170512	Q4964182
Q170512	Q6625963
Q170512	Q49757
Q170512	Q361809
Q170512	Q39631
Q4485272	Q36180
Q4485272	Q49757
Q44934	Q17166634
Q44934	Q49757
Q44934	Q36180
Q1241433	Q185351
Q1241433	Q82955
Q1241433	Q47064
Q1241433	Q36180
Q16497918	Q214917
Q16497918	Q49757
Q16497918	Q36180
Q1000507	Q201788
Q1000507	Q36180
Q1000507	Q733786
Q3107187	Q49757
Q3107187	Q1636680
Q3107187	Q1231865
Q3107187	Q36180
Q3107187	Q185351
Q1230607	Q36180
Q1230607	Q49757
Q18945778	Q36180
Q2781945	Q42603
Q2781945	Q1104153
Q2781945	Q36180
Q676775	Q1234713
Q676775	Q36180
Q676775	Q733786
Q676775	Q98833890
Q676775	Q42603
Q676775	Q14467526
Q676775	Q49757
Q1116711	Q36180
Q319653	Q733786
Q319653	Q219477
Q319653	Q36180
Q538564	Q49757
Q538564	Q36180
Q538564	Q47064
Q3299494	Q36180
Q3299494	Q1622272
Q3299494	Q4964182
Q5626	Q201788
Q5626	Q36180
Q676555	Q49757
Q676555	Q25393460
Q676555	Q24262594
Q676555	Q36180
Q676555	Q432386
Q676555	Q219477
Q676555	Q2138822
Q676555	Q105200154
Q676555	Q4479442
Q676555	Q542704
Q676555	Q1234713
Q676555	Q12328016
Q117075386	Q36180
Q1340193	Q49757
Q1340193	Q250867
Q1340193	Q10873124
Q1340193	Q36180
Q312372	Q4964182
Q312372	Q170790
Q312372	Q11063
Q312372	Q333634
Q312372	Q36180
Q312372	Q155647
Q1133857	Q36180
Q1133857	Q4964182
Q88022717	Q36180
Q314488	Q4964182
Q314488	Q36180
Q314488	Q333634
Q314488	Q201788
Q314488	Q82955
Q314488	Q10527030
Q314488	Q916292
Q347010	Q42603
Q347010	Q36180
Q48749074	Q36180
Q48749074	Q42603
Q48749074	Q189829
Q317055	Q36180
Q317055	Q82955
Q317055	Q49757
Q317055	Q40348
Q317055	Q4964182
Q317055	Q3589290
Q317055	Q47064
Q317055	Q185351
Q345524	Q201788
Q345524	Q36180
Q345524	Q733786
Q670338	Q361809
Q670338	Q36180
Q551668	Q49757
Q551668	Q36180
Q551668	Q12859263
Q655618	Q36180
Q655618	Q49757
Q655618	Q214917
Q655618	Q333634
Q655618	Q2259532
Q6067560	Q36180
Q3284978	Q36180
Q3284978	Q12859263
Q1040234	Q250867
Q1040234	Q12027957
Q1040234	Q36180
Q85512421	Q733786
Q85512421	Q36180
Q465322	Q36180
Q465322	Q42603
Q465322	Q49757
Q355720	Q36180
Q355720	Q82955
Q355720	Q47064
Q355720	Q12859263
Q355720	Q372436
Q3680565	Q36180
Q3680565	Q18916625
Q3680565	Q17598791
Q5630	Q36180
Q5630	Q3330547
Q5630	Q208762
Q5630	Q201788
Q519232	Q49757
Q519232	Q36180
Q713373	Q36180
Q713373	Q161944
Q686169	Q733786
Q686169	Q36180
Q686169	Q250867
Q686169	Q3330547
Q686169	Q333634
Q19894737	Q39631
Q19894737	Q18120029
Q19894737	Q36180
Q266447	Q201788
Q266447	Q36180
Q266447	Q42603
Q994018	Q1234713
Q994018	Q250867
Q994018	Q36180
Q172377	Q82955
Q172377	Q2259532
Q172377	Q250867
Q172377	Q36180
Q5490755	Q49757
Q5490755	Q36180
Q683317	Q49757
Q683317	Q36180
Q949224	Q2478141
Q949224	Q36180
Q538267	Q333634
Q538267	Q42603
Q538267	Q36180
Q538267	Q4964182
Q1133783	Q36180
Q510621	Q49757
Q510621	Q36180
Q3571438	Q201788
Q3571438	Q82955
Q3571438	Q36180
Q3571438	Q1930187
Q3571438	Q49757
Q454652	Q1234713
Q454652	Q201788
Q454652	Q36180
Q11221177	Q42603
Q11221177	Q49476
Q11221177	Q36180
Q28441319	Q15991187
Q28441319	Q451286
Q28441319	Q36180
Q2514828	Q39631
Q2514828	Q36180
Q428905	Q201788
Q428905	Q36180
Q428905	Q864380
Q428905	Q250867
Q65337	Q14467526
Q65337	Q36180
Q65337	Q16267607
Q65337	Q1622272
Q65337	Q4263842
Q65337	Q2468727
Q1430	Q82955
Q1430	Q4964182
Q1430	Q36180
Q644086	Q39631
Q644086	Q36180
Q644086	Q5983472
Q2574348	Q36180
Q8797	Q49757
Q8797	Q36180
Q353058	Q170790
Q353058	Q42603
Q353058	Q36180
Q353058	Q1234713
Q1383306	Q4964182
Q1383306	Q1234713
Q1383306	Q36180
Q1383306	Q24387326
Q373675	Q201788
Q373675	Q36180
Q373675	Q1234713
Q373675	Q250867
Q3372687	Q17166634
Q3372687	Q36180
Q3372687	Q3315492
Q131548	Q201788
Q131548	Q36180
Q85610482	Q36180
Q3389798	Q42603
Q3389798	Q4964182
Q3389798	Q1104153
Q3389798	Q36180
Q85511905	Q49476
Q85511905	Q36180
Q947108	Q201788
Q947108	Q36180
Q3782346	Q36180
Q3782346	Q40348
Q105895	Q49757
Q105895	Q4964182
Q105895	Q1234713
Q105895	Q1622272
Q105895	Q36180
Q223615	Q14467526
Q223615	Q451286
Q223615	Q36180
Q223615	Q15991187
Q709628	Q99899510
Q709628	Q333634
Q709628	Q36180
Q709628	Q98103687
Q2351792	Q250867
Q2351792	Q1234713
Q2351792	Q36180
Q220976	Q1234713
Q220976	Q36180
Q220976	Q4964182
Q220976	Q250867
Q220976	Q49757
Q644057	Q733786
Q644057	Q36180
Q644057	Q42603
Q472077	Q49757
Q472077	Q36180
Q384698	Q49757
Q384698	Q36180
Q384698	Q1622272
Q3623639	Q36180
Q3623639	Q831474
Q3623639	Q201788
Q212667	Q49757
Q212667	Q214917
Q212667	Q36180
Q642704	Q36180
Q994039	Q3330547
Q994039	Q2259532
Q994039	Q36180
Q1456681	Q1237385
Q1456681	Q36180
Q3761958	Q49757
Q3761958	Q548320
Q3761958	Q36180
Q15431115	Q36180
Q15431115	Q3330547
Q15431115	Q49757
Q164923	Q2664701
Q164923	Q82955
Q164923	Q36180
Q8039193	Q733786
Q8039193	Q36180
Q4298	Q36180
Q4298	Q47064
Q4298	Q49757
Q4298	Q201788
Q4298	Q39631
Q4298	Q599151
Q1215347	Q36180
Q1215347	Q333634
Q949309	Q49757
Q949309	Q36180
Q316123	Q40348
Q316123	Q82955
Q316123	Q49757
Q316123	Q36180
Q316123	Q47064
Q316123	Q201788
Q3229149	Q250867
Q3229149	Q49476
Q3229149	Q36180
Q332785	Q49757
Q332785	Q36180
Q332785	Q4964182
Q47307825	Q36180
Q810973	Q36180
Q5194153	Q17598791
Q5194153	Q36180
Q4340	Q4964182
Q4340	Q36180
Q10133	Q36180
Q10133	Q201788
Q10133	Q80687
Q10133	Q864380
Q10133	Q49757
Q10133	Q5697103
Q1597702	Q756215
Q1597702	Q633730
Q1597702	Q36180
Q431324	Q36180
Q431324	Q201788
Q431324	Q1423891
Q431324	Q1104153
Q19587867	Q36180
Q21545848	Q36180
Q21545848	Q17598791
Q21545848	Q42603
Q21545848	Q13418253
Q21545848	Q1234713
Q21545848	Q1231865
Q95298	Q250867
Q95298	Q193391
Q95298	Q36180
Q3607110	Q4504549
Q3607110	Q36180
Q316090	Q49757
Q316090	Q36180
Q104553043	Q36180
Q25391116	Q3315492
Q25391116	Q733786
Q25391116	Q36180
Q675974	Q733786
Q675974	Q36180
Q3567996	Q36180
Q3567996	Q4504549
Q3567996	Q1234713
Q378549	Q36180
Q378549	Q1234713
Q379941	Q49757
Q379941	Q201788
Q379941	Q11774202
Q379941	Q36834
Q379941	Q333634
Q379941	Q36180
Q379941	Q214917
Q379941	Q21166956
Q2042376	Q36180
Q2042376	Q333634
Q180081	Q36180
Q180081	Q99899510
Q180081	Q188094
Q180081	Q49757
Q180081	Q97667506
Q180081	Q4964182
Q342416	Q36180
Q342416	Q4964182
Q24952357	Q13418253
Q24952357	Q333634
Q24952357	Q36180
Q24952357	Q49757
Q24952357	Q1622272
Q24952357	Q1636680
Q3713864	Q733786
Q3713864	Q864380
Q3713864	Q36180
Q1164905	Q14467526
Q1164905	Q36180
Q1164905	Q15991187
Q436034	Q185351
Q436034	Q82955
Q436034	Q40348
Q436034	Q36180
Q548981	Q201788
Q548981	Q733786
Q548981	Q36180
Q82778	Q36180
Q82778	Q201788
Q82778	Q18805
Q82778	Q47064
Q82778	Q49757
Q82778	Q4964182
Q82778	Q1792450
Q82778	Q212238
Q82778	Q11545923
Q261992	Q1234713
Q261992	Q42603
Q261992	Q36180
Q649327	Q17166634
Q649327	Q49757
Q649327	Q36180
Q85512133	Q36180
Q85512124	Q998628
Q85512124	Q36180
Q11935164	Q47064
Q11935164	Q185351
Q11935164	Q201788
Q11935164	Q36180
Q47130	Q49757
Q47130	Q214917
Q47130	Q36180
Q47130	Q99899510
Q47130	Q67102720
Q559219	Q36180
Q559219	Q17166634
Q559219	Q1664338
Q559219	Q250867
Q3142555	Q42603
Q3142555	Q36180
Q809391	Q36180
Q809391	Q201788
Q559878	Q49757
Q559878	Q36180
Q316083	Q11900058
Q316083	Q193391
Q316083	Q36180
Q316083	Q219477
Q316083	Q4504549
Q316083	Q3579035
Q316083	Q1731155
Q4084893	Q36180
Q4084893	Q49757
Q4084893	Q201788
Q17166883	Q36180
Q705395	Q250867
Q705395	Q36180
Q731681	Q49757
Q731681	Q36180
Q731681	Q250867
Q731681	Q1234713
Q731681	Q17166634
Q16268126	Q36180
Q2441699	Q36180
Q13410930	Q36180
Q13410930	Q361809
Q1636000	Q36180
Q1636000	Q725440
Q15443387	Q1104153
Q15443387	Q615514
Q15443387	Q36180
Q15443387	Q1234713
Q192374	Q4964182
Q192374	Q333634
Q192374	Q2259532
Q192374	Q155647
Q192374	Q49757
Q192374	Q36180
Q192374	Q39631
Q88023746	Q36180
Q799960	Q36180
Q799960	Q201788
Q799960	Q548320
Q55227549	Q17598791
Q55227549	Q13418253
Q55227549	Q36180
Q310076	Q2135469
Q310076	Q36180
Q1491994	Q36180
Q1491994	Q49757
Q1491994	Q361809
Q85512065	Q36180
Q3173225	Q39631
Q3173225	Q1781198
Q3173225	Q36180
Q3173225	Q333634
Q85512284	Q733786
Q85512284	Q36180
Q336704	Q201788
Q336704	Q17166634
Q336704	Q36180
Q336704	Q40348
Q7990181	Q36180
Q740977	Q82955
Q740977	Q185351
Q740977	Q36180
Q2784355	Q2378979
Q2784355	Q36180
Q2784355	Q16314501
Q2784355	Q201788
Q2784355	Q1104153
Q6313098	Q82955
Q6313098	Q49757
Q6313098	Q3330547
Q6313098	Q36180
Q6313098	Q185351
Q246000	Q250867
Q246000	Q36180
Q532018	Q250867
Q532018	Q36180
Q154751	Q170790
Q154751	Q11063
Q154751	Q193391
Q154751	Q4964182
Q154751	Q36180
Q154751	Q1423891
Q154751	Q250867
Q154751	Q1234713
Q154751	Q185351
Q154751	Q82955
Q1001947	Q36180
Q1001947	Q82955
Q1001947	Q451286
Q11923546	Q201788
Q11923546	Q36180
Q885446	Q49757
Q885446	Q36180
Q885446	Q42603
Q336571	Q49757
Q336571	Q36180
Q66134384	Q36180
Q4531640	Q36180
Q4531640	Q99899510
Q5483983	Q1930187
Q5483983	Q36180
Q96077	Q201788
Q96077	Q36180
Q61914	Q250867
Q61914	Q36180
Q2855302	Q36180
Q2855302	Q451286
Q2855302	Q185351
Q924107	Q250867
Q924107	Q36180
Q924107	Q2109894
Q924107	Q250867
Q317911	Q42603
Q317911	Q36180
Q47154	Q49757
Q47154	Q4964182
Q47154	Q36180
Q868078	Q36180
Q868078	Q551835
Q4323	Q3330547
Q4323	Q201788
Q4323	Q36180
Q944557	Q42603
Q944557	Q36180
Q41569767	Q1234713
Q41569767	Q36180
Q7254416	Q36180
Q583119	Q1234713
Q583119	Q42603
Q583119	Q121594
Q583119	Q4964182
Q583119	Q36180
Q55874870	Q36180
Q647314	Q2109894
Q647314	Q201788
Q647314	Q36180
Q1134021	Q42603
Q1134021	Q1622272
Q1134021	Q36180
Q1134021	Q1234713
Q507036	Q4964182
Q507036	Q36180
Q507036	Q49757
Q561737	Q185351
Q561737	Q36180
Q561737	Q40348
Q175042	Q4964182
Q175042	Q36180
Q175042	Q155647
Q175042	Q97667506
Q85512772	Q2566598
Q85512772	Q36180
Q15410622	Q121594
Q15410622	Q36180
Q15410622	Q37226
Q4177445	Q49757
Q4177445	Q36180
Q365835	Q1234713
Q365835	Q1743122
Q365835	Q36180
Q365835	Q333634
Q365835	Q733786
Q365835	Q201788
Q375998	Q49757
Q375998	Q333634
Q375998	Q36180
Q375998	Q4263842
Q2834858	Q42603
Q2834858	Q193391
Q2834858	Q36180
Q2834858	Q40348
Q8817	Q49757
Q8817	Q36180
Q8817	Q82955
Q1401	Q4964182
Q1401	Q49757
Q1401	Q333634
Q1401	Q822146
Q1401	Q36180
Q1401	Q9149093
Q1401	Q18814623
Q1401	Q13418253
Q1401	Q10527030
Q570452	Q42603
Q570452	Q36180
Q1539541	Q4504549
Q1539541	Q36180
Q712214	Q733786
Q712214	Q36180
Q712214	Q1234713
Q43375759	Q36180
Q532684	Q36180
Q532684	Q201788
Q532684	Q1234713
Q67841	Q17166634
Q67841	Q36180
Q67841	Q201788
Q67841	Q250867
Q598727	Q250867
Q598727	Q36180
Q3398151	Q49757
Q3398151	Q36180
Q3109731	Q4964182
Q3109731	Q1234713
Q3109731	Q36180
Q170303	Q193391
Q170303	Q2259532
Q170303	Q250867
Q170303	Q36180
Q1081211	Q36180
Q1081211	Q516463
Q1081211	Q1734662
Q1081211	Q14972848
Q1081211	Q270141
Q1081211	Q49757
Q1121669	Q1234713
Q1121669	Q36180
Q3198512	Q42603
Q3198512	Q733786
Q3198512	Q36180
Q3826790	Q36180
Q3826790	Q831474
Q1662957	Q42603
Q1662957	Q4964182
Q1662957	Q36180
Q978985	Q250867
Q978985	Q201788
Q978985	Q36180
Q85511849	Q36180
Q85511849	Q1234713
Q749487	Q201788
Q749487	Q36180
Q749487	Q49757
Q749487	Q733786
Q678333	Q82955
Q678333	Q36180
Q5631	Q36180
Q274091	Q733786
Q274091	Q170790
Q274091	Q333634
Q274091	Q12027957
Q274091	Q36180
Q669044	Q4964182
Q669044	Q36180
Q1402	Q15949613
Q1402	Q49757
Q1402	Q193391
Q1402	Q333634
Q1402	Q864380
Q1402	Q24387326
Q1402	Q36180
Q41149759	Q3330547
Q41149759	Q499134
Q41149759	Q733786
Q41149759	Q36180
Q85512060	Q36180
Q108063293	Q36180
Q108063293	Q201788
Q85512099	Q36180
Q316483	Q201788
Q316483	Q49757
Q316483	Q36180
Q596910	Q250867
Q596910	Q49757
Q596910	Q36180
Q3388211	Q10527030
Q3388211	Q36180
Q3388211	Q49757
Q1232604	Q36180
Q1232604	Q201788
Q39454	Q36180
Q39454	Q49757
Q39454	Q40348
Q66853	Q4964182
Q66853	Q36180
Q66853	Q1234713
Q372100	Q49757
Q372100	Q97667506
Q372100	Q36180
Q1432518	Q42603
Q1432518	Q1238570
Q1432518	Q36180
Q948114	Q99899510
Q948114	Q36180
Q948114	Q49757
Q948114	Q67102720
Q85511910	Q36180
Q3615780	Q36180
Q3615780	Q13418253
Q166876	Q36180
Q166876	Q14915627
Q166876	Q4964182
Q166876	Q16031530
Q166876	Q250867
Q166876	Q201788
Q166876	Q270141
Q304832	Q250867
Q304832	Q36180
Q64941943	Q36180
Q450192	Q36180
Q450192	Q201788
Q1228531	Q49757
Q1228531	Q36180
Q109244	Q1234713
Q109244	Q201788
Q109244	Q36180
Q109244	Q901402
Q2638879	Q36180
Q2638879	Q49757
Q2012329	Q42603
Q2012329	Q36180
Q2012329	Q725440
Q609201	Q11063
Q609201	Q49757
Q609201	Q37226
Q609201	Q42603
Q609201	Q36180
Q8018	Q4964182
Q8018	Q1234713
Q8018	Q18814623
Q8018	Q16031530
Q8018	Q432386
Q8018	Q201788
Q8018	Q49757
Q8018	Q831474
Q8018	Q36180
Q8018	Q250867
Q3768443	Q36180
Q3768443	Q193391
Q143854	Q36180
Q3766372	Q49757
Q3766372	Q4263842
Q3766372	Q11774202
Q3766372	Q82955
Q3766372	Q36180
Q3766372	Q1622272
Q3766372	Q13418253
Q3766372	Q487596
Q3766372	Q1930187
Q3766372	Q8178443
Q1491473	Q36180
Q1491473	Q3409374
Q1491473	Q97667506
Q1491473	Q98103687
Q435942	Q201788
Q435942	Q36180
Q435942	Q250867
Q435942	Q3330547
Q942414	Q1234713
Q942414	Q4964182
Q942414	Q1622272
Q942414	Q36180
Q651657	Q1469535
Q651657	Q36180
Q761023	Q1622272
Q761023	Q36180
Q761023	Q49757
Q761023	Q2468727
Q761023	Q16267607
Q11813224	Q36180
Q11813224	Q3315492
Q56006638	Q49757
Q56006638	Q36180
Q1362875	Q831474
Q1362875	Q36180
Q313460	Q333634
Q313460	Q2566598
Q313460	Q250867
Q313460	Q1234713
Q313460	Q3330547
Q313460	Q49476
Q313460	Q36180
Q19060329	Q250867
Q19060329	Q3330547
Q19060329	Q36180
Q8809	Q49757
Q8809	Q36180
Q47180	Q36180
Q47180	Q82955
Q47180	Q47064
Q47180	Q49757
Q47180	Q4964182
Q708247	Q4964182
Q708247	Q1234713
Q708247	Q36180
Q313795	Q2109894
Q313795	Q36180
Q313795	Q1234713
Q3207287	Q36180
Q585422	Q18805
Q585422	Q36180
Q585422	Q744738
Q585422	Q16271261
Q102878151	Q36180
Q268107	Q1234713
Q268107	Q37226
Q268107	Q36180
Q317098	Q1234713
Q317098	Q4964182
Q317098	Q250867
Q317098	Q185351
Q317098	Q49476
Q317098	Q36180
Q317098	Q733786
Q772539	Q36180
Q772539	Q97667506
Q24013788	Q36180
Q11816050	Q36180
Q1054504	Q733786
Q1054504	Q36180
Q311822	Q201788
Q311822	Q42603
Q311822	Q36180
Q311822	Q49476
Q55132782	Q36180
Q4387115	Q36180
Q4387115	Q47038929
Q4893244	Q740369
Q4893244	Q36180
Q1359348	Q17166634
Q1359348	Q36180
Q1359348	Q201788
Q3460230	Q17166634
Q3460230	Q733786
Q3460230	Q36180
Q352684	Q49757
Q352684	Q36180
Q352684	Q155647
Q124775	Q12027957
Q124775	Q36180
Q124775	Q1469535
Q4827326	Q36180
Q273671	Q36180
Q273671	Q361809
Q273671	Q49757
Q273671	Q4964182
Q273671	Q201788
Q247137	Q36180
Q247137	Q49757
Q247137	Q451286
Q4224038	Q36180
Q4224038	Q49757
Q4224038	Q12144794
Q259531	Q36180
Q66133212	Q36180
Q656891	Q4964182
Q656891	Q82955
Q656891	Q47064
Q656891	Q36180
Q537595	Q36180
Q537595	Q548320
Q266239	Q49757
Q266239	Q36180
Q29545181	Q36180
Q29545181	Q49757
Q29545181	Q4964182
Q29545181	Q1622272
